day,day_of_week,hour,route_id,length_km,n_stops,traffic_index,rain,passengers,travel_time_min,fare_thb,diesel_l_per_km
30,2,18,R1-1,23.73,107,1.938,1.0,484,147.4,19.0,0.475
30,2,18,R1-5,29.91,134,2.057,1.0,652,196.6,19.0,0.5
30,2,18,R4-60,35.56,200,1.96,1.0,990,243.0,19.0,0.522
30,2,18,RS2,51.33,108,2.07,1.0,505,279.3,19.0,0.585
30,2,19,R2-38,24.45,138,2.032,1.0,549,166.3,19.0,0.478
30,2,19,R1-1,23.73,107,2.024,1.0,435,149.8,19.0,0.475
30,2,19,R1-5,29.91,134,2.062,1.0,500,189.8,19.0,0.5
30,2,19,R4-60,35.56,200,2.01,1.0,696,239.5,19.0,0.522
30,2,19,RS2,51.33,108,2.022,1.0,489,274.3,19.0,0.585
30,2,20,R2-38,24.45,138,0.988,1.0,239,100.6,19.0,0.478
30,2,20,R1-1,23.73,107,0.975,1.0,220,88.6,19.0,0.475
30,2,20,R1-5,29.91,134,0.983,1.0,291,112.9,19.0,0.5
30,2,20,R4-60,35.56,200,0.918,1.0,317,140.1,19.0,0.522
30,2,20,RS2,51.33,108,0.972,1.0,161,143.1,19.0,0.585
30,2,21,R2-38,24.45,138,0.916,1.0,171,92.2,19.0,0.478
30,2,21,R1-1,23.73,107,0.954,1.0,128,83.0,19.0,0.475
30,2,21,R1-5,29.91,134,0.97,1.0,124,101.2,19.0,0.5
30,2,21,R4-60,35.56,200,0.935,1.0,176,137.5,19.0,0.522
30,2,21,RS2,51.33,108,0.896,1.0,133,134.0,19.0,0.585
30,2,22,R2-38,24.45,138,0.937,1.0,160,97.6,19.0,0.478
30,2,22,R1-1,23.73,107,0.93,1.0,101,81.3,19.0,0.475
30,2,22,R1-5,29.91,134,0.895,1.0,137,102.4,19.0,0.5
30,2,22,R4-60,35.56,200,0.931,1.0,230,136.7,19.0,0.522
30,2,22,RS2,51.33,108,0.903,1.0,130,135.6,19.0,0.585
31,3,5,R2-38,24.45,138,0.946,1.0,327,104.9,19.0,0.478
31,3,5,R1-1,23.73,107,0.89,1.0,177,83.1,19.0,0.475
31,3,5,R1-5,29.91,134,0.954,1.0,248,108.0,19.0,0.5
31,3,5,R4-60,35.56,200,0.965,1.0,369,144.0,19.0,0.522
31,3,5,RS2,51.33,108,0.954,1.0,226,143.3,19.0,0.585
31,3,6,R2-38,24.45,138,0.939,1.0,559,112.6,19.0,0.478
31,3,6,R1-1,23.73,107,0.941,1.0,456,97.2,19.0,0.475
31,3,6,R1-5,29.91,134,0.921,1.0,484,116.9,19.0,0.5
31,3,6,R4-60,35.56,200,0.906,1.0,863,163.3,19.0,0.522
31,3,6,RS2,51.33,108,0.95,1.0,428,153.0,19.0,0.585
31,3,7,R2-38,24.45,138,1.752,1.0,535,151.4,19.0,0.478
31,3,7,R1-1,23.73,107,1.771,1.0,420,139.5,19.0,0.475
31,3,7,R1-5,29.91,134,1.8,1.0,594,179.8,19.0,0.5
31,3,7,R4-60,35.56,200,1.856,1.0,778,228.3,19.0,0.522
31,3,7,RS2,51.33,108,1.839,1.0,467,249.1,19.0,0.585
31,3,8,R2-38,24.45,138,1.829,1.0,672,160.2,19.0,0.478
31,3,8,R1-1,23.73,107,1.929,1.0,549,151.5,19.0,0.475
31,3,8,R1-5,29.91,134,1.861,1.0,595,182.6,19.0,0.5
31,3,8,R4-60,35.56,200,1.751,1.0,959,231.5,19.0,0.522
31,3,8,RS2,51.33,108,1.82,1.0,466,248.7,19.0,0.585
31,3,9,R2-38,24.45,138,1.903,1.0,538,161.0,19.0,0.478
31,3,9,R1-1,23.73,107,1.897,1.0,412,141.4,19.0,0.475
31,3,9,R1-5,29.91,134,1.918,1.0,526,185.1,19.0,0.5
31,3,9,R4-60,35.56,200,1.937,1.0,894,243.7,19.0,0.522
31,3,9,RS2,51.33,108,1.844,1.0,438,252.1,19.0,0.585
31,3,10,R2-38,24.45,138,0.931,1.0,262,101.1,19.0,0.478
31,3,10,R1-1,23.73,107,0.946,1.0,195,83.0,19.0,0.475
31,3,10,R1-5,29.91,134,0.86,1.0,275,106.3,19.0,0.5
31,3,10,R4-60,35.56,200,0.925,1.0,339,144.0,19.0,0.522
31,3,10,RS2,51.33,108,1.019,1.0,218,153.1,19.0,0.585
31,3,11,R2-38,24.45,138,1.271,1.0,328,117.3,19.0,0.478
31,3,11,R1-1,23.73,107,1.274,1.0,252,106.4,19.0,0.475
31,3,11,R1-5,29.91,134,1.338,1.0,313,133.2,19.0,0.5
31,3,11,R4-60,35.56,200,1.233,1.0,499,172.1,19.0,0.522
31,3,11,RS2,51.33,108,1.271,1.0,232,180.5,19.0,0.585
31,3,12,R2-38,24.45,138,1.313,1.0,388,119.0,19.0,0.478
31,3,12,R1-1,23.73,107,1.231,1.0,270,102.9,19.0,0.475
31,3,12,R1-5,29.91,134,1.237,1.0,366,133.4,19.0,0.5
31,3,12,R4-60,35.56,200,1.256,1.0,468,171.6,19.0,0.522
31,3,12,RS2,51.33,108,1.18,1.0,228,172.9,19.0,0.585
31,3,13,R2-38,24.45,138,1.209,1.0,309,118.8,19.0,0.478
31,3,13,R1-1,23.73,107,1.289,1.0,275,106.1,19.0,0.475
31,3,13,R1-5,29.91,134,1.284,1.0,324,130.2,19.0,0.5
31,3,13,R4-60,35.56,200,1.317,1.0,491,174.2,19.0,0.522
31,3,13,RS2,51.33,108,1.242,1.0,291,178.4,19.0,0.585
31,3,14,R2-38,24.45,138,0.916,1.0,317,100.8,19.0,0.478
31,3,14,R1-1,23.73,107,0.966,1.0,259,89.6,19.0,0.475
31,3,14,R1-5,29.91,134,0.973,1.0,321,117.6,19.0,0.5
31,3,14,R4-60,35.56,200,0.914,1.0,508,149.5,19.0,0.522
31,3,14,RS2,51.33,108,0.98,1.0,240,143.2,19.0,0.585
31,3,15,R2-38,24.45,138,0.927,1.0,252,98.3,19.0,0.478
31,3,15,R1-1,23.73,107,0.893,1.0,179,82.7,19.0,0.475
31,3,15,R1-5,29.91,134,0.932,1.0,204,103.8,19.0,0.5
31,3,15,R4-60,35.56,200,0.899,1.0,402,137.7,19.0,0.522
31,3,15,RS2,51.33,108,0.927,1.0,209,143.0,19.0,0.585
31,3,16,R2-38,24.45,138,1.857,1.0,583,162.3,19.0,0.478
31,3,16,R1-1,23.73,107,1.836,1.0,420,139.6,19.0,0.475
31,3,16,R1-5,29.91,134,1.93,1.0,515,180.2,19.0,0.5
31,3,16,R4-60,35.56,200,1.867,1.0,753,231.2,19.0,0.522
31,3,16,RS2,51.33,108,1.91,1.0,392,254.9,19.0,0.585
31,3,17,R2-38,24.45,138,1.89,1.0,656,165.9,19.0,0.478
31,3,17,R1-1,23.73,107,1.95,1.0,446,145.9,19.0,0.475
31,3,17,R1-5,29.91,134,1.974,1.0,562,188.7,19.0,0.5
31,3,17,R4-60,35.56,200,1.909,1.0,825,239.5,19.0,0.522
31,3,17,RS2,51.33,108,1.853,1.0,476,255.5,19.0,0.585
31,3,18,R2-38,24.45,138,1.995,1.0,651,168.9,19.0,0.478
31,3,18,R1-1,23.73,107,1.983,1.0,477,152.6,19.0,0.475
31,3,18,R1-5,29.91,134,1.952,1.0,572,187.7,19.0,0.5
31,3,18,R4-60,35.56,200,1.956,1.0,957,249.8,19.0,0.522
31,3,18,RS2,51.33,108,1.993,1.0,509,270.7,19.0,0.585
31,3,19,R2-38,24.45,138,2.032,1.0,450,166.8,19.0,0.478
31,3,19,R1-1,23.73,107,1.963,1.0,453,147.6,19.0,0.475
31,3,19,R1-5,29.91,134,1.933,1.0,561,183.6,19.0,0.5
31,3,19,R4-60,35.56,200,1.981,1.0,785,240.6,19.0,0.522
31,3,19,RS2,51.33,108,1.988,1.0,467,264.7,19.0,0.585
31,3,20,R2-38,24.45,138,0.903,1.0,285,95.3,19.0,0.478
31,3,20,R1-1,23.73,107,0.88,1.0,159,77.2,19.0,0.475
31,3,20,R1-5,29.91,134,0.908,1.0,213,107.9,19.0,0.5
31,3,20,R4-60,35.56,200,0.941,1.0,366,143.1,19.0,0.522
31,3,20,RS2,51.33,108,0.968,1.0,204,149.7,19.0,0.585
31,3,21,R2-38,24.45,138,0.988,1.0,133,94.0,19.0,0.478
31,3,21,R1-1,23.73,107,0.969,1.0,89,83.1,19.0,0.475
31,3,21,R1-5,29.91,134,0.992,1.0,178,108.9,19.0,0.5
31,3,21,R4-60,35.56,200,0.958,1.0,222,140.1,19.0,0.522
31,3,21,RS2,51.33,108,0.949,1.0,133,138.8,19.0,0.585
31,3,22,R2-38,24.45,138,0.955,1.0,174,94.2,19.0,0.478
31,3,22,R1-1,23.73,107,0.967,1.0,136,86.1,19.0,0.475
31,3,22,R1-5,29.91,134,0.928,1.0,180,106.9,19.0,0.5
31,3,22,R4-60,35.56,200,0.931,1.0,241,137.0,19.0,0.522
31,3,22,RS2,51.33,108,0.916,1.0,142,138.3,19.0,0.585
32,4,5,R2-38,24.45,138,0.951,1.0,249,97.6,19.0,0.478
32,4,5,R1-1,23.73,107,0.995,1.0,233,91.2,19.0,0.475
32,4,5,R1-5,29.91,134,0.932,1.0,252,106.8,19.0,0.5
32,4,5,R4-60,35.56,200,1.005,1.0,371,152.4,19.0,0.522
32,4,5,RS2,51.33,108,0.955,1.0,165,144.0,19.0,0.585
32,4,6,R2-38,24.45,138,1.025,1.0,644,124.0,19.0,0.478
32,4,6,R1-1,23.73,107,0.974,1.0,465,101.8,19.0,0.475
32,4,6,R1-5,29.91,134,0.922,1.0,621,124.3,19.0,0.5
32,4,6,R4-60,35.56,200,0.939,1.0,825,162.5,19.0,0.522
32,4,6,RS2,51.33,108,0.998,1.0,440,157.3,19.0,0.585
32,4,7,R2-38,24.45,138,1.82,1.0,593,157.6,19.0,0.478
32,4,7,R1-1,23.73,107,1.755,1.0,463,139.4,19.0,0.475
32,4,7,R1-5,29.91,134,1.777,1.0,578,177.3,19.0,0.5
32,4,7,R4-60,35.56,200,1.73,1.0,926,229.3,19.0,0.522
32,4,7,RS2,51.33,108,1.792,1.0,441,244.1,19.0,0.585
32,4,8,R2-38,24.45,138,1.806,1.0,638,164.8,19.0,0.478
32,4,8,R1-1,23.73,107,1.874,1.0,496,145.1,19.0,0.475
32,4,8,R1-5,29.91,134,1.898,1.0,825,197.7,19.0,0.5
32,4,8,R4-60,35.56,200,1.863,1.0,1002,240.3,19.0,0.522
32,4,8,RS2,51.33,108,1.794,1.0,531,248.5,19.0,0.585
32,4,9,R2-38,24.45,138,1.919,1.0,543,161.4,19.0,0.478
32,4,9,R1-1,23.73,107,1.891,1.0,404,141.0,19.0,0.475
32,4,9,R1-5,29.91,134,1.939,1.0,540,184.1,19.0,0.5
32,4,9,R4-60,35.56,200,1.99,1.0,809,243.0,19.0,0.522
32,4,9,RS2,51.33,108,1.959,1.0,447,262.6,19.0,0.585
32,4,10,R2-38,24.45,138,0.955,1.0,232,101.0,19.0,0.478
32,4,10,R1-1,23.73,107,0.994,1.0,169,87.0,19.0,0.475
32,4,10,R1-5,29.91,134,0.905,1.0,186,102.4,19.0,0.5
32,4,10,R4-60,35.56,200,0.894,1.0,393,143.0,19.0,0.522
32,4,10,RS2,51.33,108,0.947,1.0,161,140.2,19.0,0.585
32,4,11,R2-38,24.45,138,1.298,1.0,380,117.4,19.0,0.478
32,4,11,R1-1,23.73,107,1.239,1.0,276,102.2,19.0,0.475
32,4,11,R1-5,29.91,134,1.224,1.0,301,129.6,19.0,0.5
32,4,11,R4-60,35.56,200,1.265,1.0,451,172.3,19.0,0.522
32,4,11,RS2,51.33,108,1.283,1.0,274,181.3,19.0,0.585
32,4,12,R2-38,24.45,138,1.24,1.0,314,121.2,19.0,0.478
32,4,12,R1-1,23.73,107,1.227,1.0,256,102.5,19.0,0.475
32,4,12,R1-5,29.91,134,1.324,1.0,319,137.3,19.0,0.5
32,4,12,R4-60,35.56,200,1.353,1.0,549,182.9,19.0,0.522
32,4,12,RS2,51.33,108,1.283,1.0,259,182.6,19.0,0.585
32,4,13,R2-38,24.45,138,1.289,1.0,318,119.9,19.0,0.478
32,4,13,R1-1,23.73,107,1.205,1.0,245,102.1,19.0,0.475
32,4,13,R1-5,29.91,134,1.356,1.0,372,141.5,19.0,0.5
32,4,13,R4-60,35.56,200,1.326,1.0,550,179.4,19.0,0.522
32,4,13,RS2,51.33,108,1.308,1.0,270,183.4,19.0,0.585
32,4,14,R2-38,24.45,138,0.928,1.0,366,104.9,19.0,0.478
32,4,14,R1-1,23.73,107,0.973,1.0,220,87.4,19.0,0.475
32,4,14,R1-5,29.91,134,0.974,1.0,320,110.9,19.0,0.5
32,4,14,R4-60,35.56,200,1.045,1.0,510,157.0,19.0,0.522
32,4,14,RS2,51.33,108,0.925,1.0,280,143.8,19.0,0.585
32,4,15,R2-38,24.45,138,0.903,1.0,232,93.9,19.0,0.478
32,4,15,R1-1,23.73,107,0.953,1.0,136,83.6,19.0,0.475
32,4,15,R1-5,29.91,134,0.897,1.0,278,106.5,19.0,0.5
32,4,15,R4-60,35.56,200,0.928,1.0,384,148.4,19.0,0.522
32,4,15,RS2,51.33,108,0.981,1.0,240,147.8,19.0,0.585
32,4,16,R2-38,24.45,138,1.954,1.0,566,166.2,19.0,0.478
32,4,16,R1-1,23.73,107,1.818,1.0,392,135.7,19.0,0.475
32,4,16,R1-5,29.91,134,1.899,1.0,492,180.2,19.0,0.5
32,4,16,R4-60,35.56,200,1.898,1.0,777,234.3,19.0,0.522
32,4,16,RS2,51.33,108,1.909,1.0,392,256.7,19.0,0.585
32,4,17,R2-38,24.45,138,1.97,1.0,590,165.5,19.0,0.478
32,4,17,R1-1,23.73,107,1.905,1.0,453,147.4,19.0,0.475
32,4,17,R1-5,29.91,134,1.9,1.0,602,187.3,19.0,0.5
32,4,17,R4-60,35.56,200,1.907,1.0,850,236.3,19.0,0.522
32,4,17,RS2,51.33,108,1.952,1.0,491,266.4,19.0,0.585
32,4,18,R2-38,24.45,138,2.026,1.0,601,171.3,19.0,0.478
32,4,18,R1-1,23.73,107,1.954,1.0,452,151.5,19.0,0.475
32,4,18,R1-5,29.91,134,1.993,1.0,570,186.2,19.0,0.5
32,4,18,R4-60,35.56,200,1.96,1.0,832,243.3,19.0,0.522
32,4,18,RS2,51.33,108,2.024,1.0,484,272.1,19.0,0.585
32,4,19,R2-38,24.45,138,2.012,1.0,492,164.5,19.0,0.478
32,4,19,R1-1,23.73,107,2.023,1.0,423,147.6,19.0,0.475
32,4,19,R1-5,29.91,134,2.04,1.0,591,192.7,19.0,0.5
32,4,19,R4-60,35.56,200,2.026,1.0,907,250.0,19.0,0.522
32,4,19,RS2,51.33,108,1.974,1.0,430,264.1,19.0,0.585
32,4,20,R2-38,24.45,138,0.933,1.0,228,99.9,19.0,0.478
32,4,20,R1-1,23.73,107,0.94,1.0,178,84.2,19.0,0.475
32,4,20,R1-5,29.91,134,0.965,1.0,274,106.6,19.0,0.5
32,4,20,R4-60,35.56,200,0.979,1.0,354,145.7,19.0,0.522
32,4,20,RS2,51.33,108,0.887,1.0,187,134.1,19.0,0.585
32,4,21,R2-38,24.45,138,0.958,1.0,184,99.4,19.0,0.478
32,4,21,R1-1,23.73,107,0.989,1.0,109,81.5,19.0,0.475
32,4,21,R1-5,29.91,134,0.962,1.0,144,103.4,19.0,0.5
32,4,21,R4-60,35.56,200,0.916,1.0,235,135.5,19.0,0.522
32,4,21,RS2,51.33,108,0.991,1.0,130,143.6,19.0,0.585
32,4,22,R2-38,24.45,138,0.884,1.0,174,94.0,19.0,0.478
32,4,22,R1-1,23.73,107,0.976,1.0,127,84.0,19.0,0.475
32,4,22,R1-5,29.91,134,0.961,1.0,151,104.3,19.0,0.5
32,4,22,R4-60,35.56,200,1.018,1.0,331,150.7,19.0,0.522
32,4,22,RS2,51.33,108,0.89,1.0,93,130.6,19.0,0.585
33,5,5,R2-38,24.45,138,0.822,1.0,102,89.9,19.0,0.478
33,5,5,R1-1,23.73,107,0.881,1.0,137,78.6,19.0,0.475
33,5,5,R1-5,29.91,134,0.833,1.0,194,98.0,19.0,0.5
33,5,5,R4-60,35.56,200,0.874,1.0,246,132.4,19.0,0.522
33,5,5,RS2,51.33,108,0.81,1.0,120,121.6,19.0,0.585
33,5,6,R2-38,24.45,138,0.873,1.0,163,91.8,19.0,0.478
33,5,6,R1-1,23.73,107,0.826,1.0,122,73.2,19.0,0.475
33,5,6,R1-5,29.91,134,0.82,1.0,122,94.6,19.0,0.5
33,5,6,R4-60,35.56,200,0.747,1.0,196,121.2,19.0,0.522
33,5,6,RS2,51.33,108,0.813,1.0,106,122.9,19.0,0.585
33,5,7,R2-38,24.45,138,0.832,1.0,119,87.4,19.0,0.478
33,5,7,R1-1,23.73,107,0.823,1.0,164,78.1,19.0,0.475
33,5,7,R1-5,29.91,134,0.813,1.0,116,92.7,19.0,0.5
33,5,7,R4-60,35.56,200,0.807,1.0,176,121.1,19.0,0.522
33,5,7,RS2,51.33,108,0.811,1.0,133,127.1,19.0,0.585
33,5,8,R2-38,24.45,138,0.86,1.0,173,90.7,19.0,0.478
33,5,8,R1-1,23.73,107,0.832,1.0,119,77.0,19.0,0.475
33,5,8,R1-5,29.91,134,0.804,1.0,149,96.1,19.0,0.5
33,5,8,R4-60,35.56,200,0.846,1.0,206,126.0,19.0,0.522
33,5,8,RS2,51.33,108,0.836,1.0,116,126.1,19.0,0.585
33,5,9,R2-38,24.45,138,0.806,1.0,111,84.5,19.0,0.478
33,5,9,R1-1,23.73,107,0.798,1.0,122,76.7,19.0,0.475
33,5,9,R1-5,29.91,134,0.83,1.0,145,97.2,19.0,0.5
33,5,9,R4-60,35.56,200,0.847,1.0,254,129.6,19.0,0.522
33,5,9,RS2,51.33,108,0.824,1.0,117,121.0,19.0,0.585
33,5,10,R2-38,24.45,138,1.379,1.0,327,125.0,19.0,0.478
33,5,10,R1-1,23.73,107,1.326,1.0,234,104.4,19.0,0.475
33,5,10,R1-5,29.91,134,1.298,1.0,286,130.2,19.0,0.5
33,5,10,R4-60,35.56,200,1.374,1.0,416,178.8,19.0,0.522
33,5,10,RS2,51.33,108,1.337,1.0,246,183.1,19.0,0.585
33,5,11,R2-38,24.45,138,1.33,1.0,288,117.6,19.0,0.478
33,5,11,R1-1,23.73,107,1.349,1.0,204,108.7,19.0,0.475
33,5,11,R1-5,29.91,134,1.317,1.0,329,136.3,19.0,0.5
33,5,11,R4-60,35.56,200,1.334,1.0,313,170.1,19.0,0.522
33,5,11,RS2,51.33,108,1.357,1.0,198,183.6,19.0,0.585
33,5,12,R2-38,24.45,138,1.351,1.0,316,125.0,19.0,0.478
33,5,12,R1-1,23.73,107,1.36,1.0,251,115.2,19.0,0.475
33,5,12,R1-5,29.91,134,1.293,1.0,295,134.1,19.0,0.5
33,5,12,R4-60,35.56,200,1.361,1.0,421,180.8,19.0,0.522
33,5,12,RS2,51.33,108,1.334,1.0,240,185.8,19.0,0.585
33,5,13,R2-38,24.45,138,1.319,1.0,327,122.5,19.0,0.478
33,5,13,R1-1,23.73,107,1.3,1.0,233,106.6,19.0,0.475
33,5,13,R1-5,29.91,134,1.382,1.0,281,137.7,19.0,0.5
33,5,13,R4-60,35.56,200,1.446,1.0,435,184.7,19.0,0.522
33,5,13,RS2,51.33,108,1.379,1.0,229,189.2,19.0,0.585
33,5,14,R2-38,24.45,138,1.364,1.0,289,122.1,19.0,0.478
33,5,14,R1-1,23.73,107,1.305,1.0,241,105.2,19.0,0.475
33,5,14,R1-5,29.91,134,1.319,1.0,344,132.3,19.0,0.5
33,5,14,R4-60,35.56,200,1.319,1.0,479,181.7,19.0,0.522
33,5,14,RS2,51.33,108,1.398,1.0,232,195.2,19.0,0.585
33,5,15,R2-38,24.45,138,1.327,1.0,281,117.5,19.0,0.478
33,5,15,R1-1,23.73,107,1.323,1.0,240,106.4,19.0,0.475
33,5,15,R1-5,29.91,134,1.291,1.0,255,130.8,19.0,0.5
33,5,15,R4-60,35.56,200,1.32,1.0,431,177.7,19.0,0.522
33,5,15,RS2,51.33,108,1.311,1.0,252,181.9,19.0,0.585
33,5,16,R2-38,24.45,138,1.341,1.0,284,121.2,19.0,0.478
33,5,16,R1-1,23.73,107,1.343,1.0,234,107.9,19.0,0.475
33,5,16,R1-5,29.91,134,1.397,1.0,377,140.7,19.0,0.5
33,5,16,R4-60,35.56,200,1.36,1.0,428,176.3,19.0,0.522
33,5,16,RS2,51.33,108,1.273,1.0,240,179.4,19.0,0.585
33,5,17,R2-38,24.45,138,1.358,1.0,318,124.4,19.0,0.478
33,5,17,R1-1,23.73,107,1.331,1.0,259,108.7,19.0,0.475
33,5,17,R1-5,29.91,134,1.344,1.0,296,135.0,19.0,0.5
33,5,17,R4-60,35.56,200,1.35,1.0,418,175.0,19.0,0.522
33,5,17,RS2,51.33,108,1.346,1.0,249,183.1,19.0,0.585
33,5,18,R2-38,24.45,138,1.366,1.0,294,124.1,19.0,0.478
33,5,18,R1-1,23.73,107,1.286,1.0,259,101.7,19.0,0.475
33,5,18,R1-5,29.91,134,1.349,1.0,277,133.8,19.0,0.5
33,5,18,R4-60,35.56,200,1.337,1.0,383,176.5,19.0,0.522
33,5,18,RS2,51.33,108,1.332,1.0,210,185.3,19.0,0.585
33,5,19,R2-38,24.45,138,0.778,1.0,300,91.6,19.0,0.478
33,5,19,R1-1,23.73,107,0.785,1.0,223,80.1,19.0,0.475
33,5,19,R1-5,29.91,134,0.798,1.0,307,98.8,19.0,0.5
33,5,19,R4-60,35.56,200,0.829,1.0,382,136.5,19.0,0.522
33,5,19,RS2,51.33,108,0.808,1.0,226,129.8,19.0,0.585
33,5,20,R2-38,24.45,138,0.752,1.0,271,89.4,19.0,0.478
33,5,20,R1-1,23.73,107,0.89,1.0,254,84.2,19.0,0.475
33,5,20,R1-5,29.91,134,0.849,1.0,278,104.8,19.0,0.5
33,5,20,R4-60,35.56,200,0.797,1.0,529,140.0,19.0,0.522
33,5,20,RS2,51.33,108,0.852,1.0,230,129.9,19.0,0.585
33,5,21,R2-38,24.45,138,0.83,1.0,158,85.1,19.0,0.478
33,5,21,R1-1,23.73,107,0.818,1.0,138,76.9,19.0,0.475
33,5,21,R1-5,29.91,134,0.796,1.0,103,91.1,19.0,0.5
33,5,21,R4-60,35.56,200,0.79,1.0,204,123.7,19.0,0.522
33,5,21,RS2,51.33,108,0.812,1.0,108,120.7,19.0,0.585
33,5,22,R2-38,24.45,138,0.833,1.0,175,88.4,19.0,0.478
33,5,22,R1-1,23.73,107,0.825,1.0,65,73.3,19.0,0.475
33,5,22,R1-5,29.91,134,0.792,1.0,116,94.7,19.0,0.5
33,5,22,R4-60,35.56,200,0.873,1.0,165,128.0,19.0,0.522
33,5,22,RS2,51.33,108,0.862,1.0,116,129.7,19.0,0.585
34,6,5,R2-38,24.45,138,0.806,1.0,183,86.9,19.0,0.478
34,6,5,R1-1,23.73,107,0.82,1.0,135,79.1,19.0,0.475
34,6,5,R1-5,29.91,134,0.805,1.0,122,92.1,19.0,0.5
34,6,5,R4-60,35.56,200,0.863,1.0,213,130.3,19.0,0.522
34,6,5,RS2,51.33,108,0.808,1.0,131,122.7,19.0,0.585
34,6,6,R2-38,24.45,138,0.851,1.0,144,88.7,19.0,0.478
34,6,6,R1-1,23.73,107,0.795,1.0,117,73.3,19.0,0.475
34,6,6,R1-5,29.91,134,0.87,1.0,140,101.4,19.0,0.5
34,6,6,R4-60,35.56,200,0.756,1.0,249,124.7,19.0,0.522
34,6,6,RS2,51.33,108,0.806,1.0,98,125.5,19.0,0.585
34,6,7,R2-38,24.45,138,0.821,1.0,154,91.5,19.0,0.478
34,6,7,R1-1,23.73,107,0.745,1.0,115,67.8,19.0,0.475
34,6,7,R1-5,29.91,134,0.815,1.0,184,99.0,19.0,0.5
34,6,7,R4-60,35.56,200,0.878,1.0,209,128.0,19.0,0.522
34,6,7,RS2,51.33,108,0.801,1.0,133,123.6,19.0,0.585
34,6,8,R2-38,24.45,138,0.835,1.0,202,94.2,19.0,0.478
34,6,8,R1-1,23.73,107,0.835,1.0,140,78.5,19.0,0.475
34,6,8,R1-5,29.91,134,0.814,1.0,152,96.6,19.0,0.5
34,6,8,R4-60,35.56,200,0.878,1.0,173,129.8,19.0,0.522
34,6,8,RS2,51.33,108,0.828,1.0,103,126.8,19.0,0.585
34,6,9,R2-38,24.45,138,0.815,1.0,184,90.4,19.0,0.478
34,6,9,R1-1,23.73,107,0.852,1.0,95,80.7,19.0,0.475
34,6,9,R1-5,29.91,134,0.84,1.0,170,98.9,19.0,0.5
34,6,9,R4-60,35.56,200,0.837,1.0,239,127.1,19.0,0.522
34,6,9,RS2,51.33,108,0.839,1.0,106,128.3,19.0,0.585
34,6,10,R2-38,24.45,138,1.313,1.0,276,116.1,19.0,0.478
34,6,10,R1-1,23.73,107,1.265,1.0,259,106.1,19.0,0.475
34,6,10,R1-5,29.91,134,1.324,1.0,243,131.6,19.0,0.5
34,6,10,R4-60,35.56,200,1.291,1.0,445,173.8,19.0,0.522
34,6,10,RS2,51.33,108,1.348,1.0,254,186.9,19.0,0.585
34,6,11,R2-38,24.45,138,1.349,1.0,274,122.1,19.0,0.478
34,6,11,R1-1,23.73,107,1.348,1.0,233,107.4,19.0,0.475
34,6,11,R1-5,29.91,134,1.298,1.0,295,131.1,19.0,0.5
34,6,11,R4-60,35.56,200,1.363,1.0,397,178.4,19.0,0.522
34,6,11,RS2,51.33,108,1.38,1.0,266,191.1,19.0,0.585
34,6,12,R2-38,24.45,138,1.334,1.0,289,119.6,19.0,0.478
34,6,12,R1-1,23.73,107,1.325,1.0,265,109.2,19.0,0.475
34,6,12,R1-5,29.91,134,1.414,1.0,251,139.6,19.0,0.5
34,6,12,R4-60,35.56,200,1.311,1.0,393,170.7,19.0,0.522
34,6,12,RS2,51.33,108,1.282,1.0,225,179.2,19.0,0.585
34,6,13,R2-38,24.45,138,1.392,1.0,298,125.3,19.0,0.478
34,6,13,R1-1,23.73,107,1.346,1.0,234,108.4,19.0,0.475
34,6,13,R1-5,29.91,134,1.314,1.0,309,133.2,19.0,0.5
34,6,13,R4-60,35.56,200,1.301,1.0,415,169.3,19.0,0.522
34,6,13,RS2,51.33,108,1.328,1.0,271,186.5,19.0,0.585
34,6,14,R2-38,24.45,138,1.257,1.0,319,116.8,19.0,0.478
34,6,14,R1-1,23.73,107,1.349,1.0,228,108.6,19.0,0.475
34,6,14,R1-5,29.91,134,1.39,1.0,278,137.6,19.0,0.5
34,6,14,R4-60,35.56,200,1.376,1.0,403,176.5,19.0,0.522
34,6,14,RS2,51.33,108,1.352,1.0,220,189.4,19.0,0.585
34,6,15,R2-38,24.45,138,1.286,1.0,347,122.3,19.0,0.478
34,6,15,R1-1,23.73,107,1.289,1.0,200,103.9,19.0,0.475
34,6,15,R1-5,29.91,134,1.351,1.0,250,132.5,19.0,0.5
34,6,15,R4-60,35.56,200,1.335,1.0,500,177.4,19.0,0.522
34,6,15,RS2,51.33,108,1.297,1.0,253,180.1,19.0,0.585
34,6,16,R2-38,24.45,138,1.327,1.0,287,125.6,19.0,0.478
34,6,16,R1-1,23.73,107,1.364,1.0,227,105.9,19.0,0.475
34,6,16,R1-5,29.91,134,1.371,1.0,308,140.6,19.0,0.5
34,6,16,R4-60,35.56,200,1.343,1.0,481,178.7,19.0,0.522
34,6,16,RS2,51.33,108,1.304,1.0,246,181.4,19.0,0.585
34,6,17,R2-38,24.45,138,1.36,1.0,285,122.4,19.0,0.478
34,6,17,R1-1,23.73,107,1.294,1.0,242,103.3,19.0,0.475
34,6,17,R1-5,29.91,134,1.299,1.0,326,133.1,19.0,0.5
34,6,17,R4-60,35.56,200,1.362,1.0,440,178.8,19.0,0.522
34,6,17,RS2,51.33,108,1.324,1.0,212,182.9,19.0,0.585
